amount,transaction_type,transaction_time,sender_balance,receiver_balance,location,device_type,previous_transactions,new_device,unusual_location,Fraud
625.93,Net Banking,10,13605.5,46398.54,Same City,Desktop,326,1,0,0
1332.78,Net Banking,16,45393.33,88291.48,Same City,Tablet,356,0,0,0
1415.71,UPI,6,36050.18,20625.21,Same City,Desktop,346,0,0,0
3413.75,Net Banking,11,47925.02,33799.52,Same City,Desktop,240,0,0,0
285862.69,Debit Card,2,648.99,238205.53,Different Country,Desktop,3,1,1,1
643.74,Credit Card,12,7404.39,8060.15,Different City,Mobile,438,1,0,0
1516.95,Credit Card,7,28229.8,40564.53,Same City,Desktop,30,0,0,0
249.77,UPI,19,46843.62,99694.94,Same City,Mobile,337,0,0,0
1962.74,Net Banking,14,43968.87,38383.3,Different City,Mobile,182,0,0,0
127.31,UPI,19,6799.89,86529.58,Same City,Mobile,483,0,0,0
375.82,Debit Card,9,47404.7,95392.86,Same City,Desktop,269,0,0,0
1244.28,UPI,17,16759.27,36872.52,Same City,Desktop,466,0,0,0
807.85,Debit Card,13,22140.58,56541.59,Same City,Desktop,371,0,0,0
673.71,Net Banking,12,13571.22,35531.97,Same City,Desktop,132,0,0,0
479.05,UPI,10,30321.95,99573.45,Same City,Desktop,319,0,0,0
2002.43,Net Banking,9,28663.79,10326.5,Same City,Desktop,381,0,0,0
1482.95,Debit Card,8,49318.02,6895.8,Same City,Desktop,35,0,0,0
852.05,Net Banking,21,12867.98,45123.93,Same City,Mobile,283,0,0,0
1446.04,Credit Card,19,32051.99,37097.37,Different City,Desktop,176,0,1,0
345.72,Net Banking,21,34362.61,5668.04,Same City,Tablet,114,0,0,0
877.26,Credit Card,12,20837.72,30291.57,Different City,Desktop,428,0,0,0
11830.44,Debit Card,1,3761.9,189996.85,Different Country,Tablet,1,1,1,1
535.38,Debit Card,14,50011.7,68431.42,Same City,Mobile,36,0,0,0
906.56,UPI,8,33237.83,57077.83,Same City,Mobile,43,0,0,0
586.66,Debit Card,6,36406.33,90903.25,Same City,Desktop,261,0,0,0
2043.07,Credit Card,8,25709.93,88015.67,Same City,Desktop,168,0,0,0
3449.65,Credit Card,16,3922.06,42268.66,Different City,Tablet,464,0,1,0
1984.46,Net Banking,7,2733.26,8550.85,Same City,Mobile,415,0,0,0
1054.67,Credit Card,12,1837.42,8159.87,Different City,Tablet,154,0,0,0
97.14,Debit Card,6,34876.74,86012.24,Same City,Mobile,389,0,0,0
1120.26,UPI,18,50761.82,13148.91,Same City,Tablet,154,1,0,0
59.49,Debit Card,20,18060.74,99564.52,Same City,Tablet,64,0,0,0
4530.25,Net Banking,23,48223.81,99556.89,Same City,Desktop,404,0,0,0
9557.26,Credit Card,18,53165.72,57698.16,Same City,Mobile,464,0,0,0
447.08,Credit Card,11,22579.45,88770.42,Same City,Mobile,11,0,0,0
2844.48,Credit Card,15,39070.74,12055.84,Same City,Tablet,341,0,0,0
3056.75,Net Banking,23,14776.39,49200.17,Same City,Desktop,480,0,0,0
1358.29,Net Banking,9,4506.08,27687.76,Different City,Tablet,218,0,0,0
804.99,Debit Card,17,17864.75,72476.68,Same City,Desktop,33,0,0,0
536.64,Credit Card,19,6642.78,6760.47,Same City,Tablet,385,0,0,0
4129.03,UPI,19,44434.18,32817.95,Different City,Mobile,206,0,1,0
162.75,Net Banking,21,2775.19,5276.53,Same City,Mobile,25,1,0,0
876.28,Net Banking,22,27840.6,91322.97,Different City,Mobile,166,0,0,0
1016.72,Debit Card,19,5139.43,93956.86,Different City,Mobile,384,1,0,0
584.04,Net Banking,23,4079.1,31690.41,Same City,Tablet,284,0,0,0
2111.12,Net Banking,13,34423.28,15577.33,Same City,Mobile,80,0,0,0
4138.94,Credit Card,12,36369.76,53030.21,Different City,Desktop,287,0,0,0
333.73,Credit Card,21,18875.48,46423.85,Same City,Tablet,451,1,0,0
6755.16,Credit Card,15,14162.33,83292.97,Different City,Desktop,173,0,1,0
1788.93,Debit Card,8,6851.06,24317.22,Same City,Tablet,346,0,0,0
165.07,Debit Card,13,4100.49,50062.43,Same City,Desktop,354,0,0,0
1222.39,Debit Card,12,16044.92,48600.05,Same City,Tablet,445,0,0,0
2250.6,UPI,13,6450.97,96786.0,Same City,Desktop,191,0,0,0
2900.26,Debit Card,12,21012.86,9158.21,Same City,Desktop,326,0,0,0
339.8,UPI,23,29075.71,56601.84,Same City,Mobile,150,0,0,0
2839.97,Debit Card,20,16487.42,90424.33,Same City,Mobile,338,0,0,0
6964.69,Debit Card,11,10366.33,1915.55,Same City,Mobile,173,0,0,0
3544.4,Debit Card,21,52746.66,28840.54,Same City,Tablet,13,0,0,0
2093.28,Net Banking,20,38567.35,77982.09,Same City,Desktop,184,0,0,0
1047.95,UPI,12,3951.14,49109.57,Same City,Tablet,173,0,0,0
73.93,Credit Card,12,45824.74,36239.39,Different City,Mobile,456,0,1,0
422.45,Credit Card,8,2319.79,17522.18,Same City,Desktop,98,0,0,0
2142.38,Debit Card,9,8631.87,15190.27,Same City,Mobile,82,0,0,0
1430.27,UPI,18,24129.15,94571.51,Different City,Tablet,479,0,1,0
379.06,Debit Card,22,34956.85,38673.53,Same City,Tablet,163,0,0,0
1095.86,UPI,13,47412.94,22867.68,Same City,Mobile,108,0,0,0
162040.12,Debit Card,3,7569.27,307290.94,Different City,Mobile,2,1,1,1
3413.93,Credit Card,22,17068.43,19060.98,Same City,Mobile,429,0,0,0
428.2,Debit Card,13,25684.43,32280.98,Same City,Mobile,149,0,0,0
659.04,UPI,16,2723.2,2184.67,Same City,Desktop,153,0,0,0
5525.96,UPI,13,19722.51,35305.04,Same City,Tablet,485,1,0,0
295.24,UPI,18,38536.47,62374.31,Same City,Tablet,351,0,0,0
1550.74,Net Banking,21,26044.18,66686.43,Same City,Desktop,133,0,0,0
2636.91,UPI,21,19027.33,51771.16,Same City,Desktop,478,0,0,0
653.74,Debit Card,22,24699.53,62750.55,Different City,Tablet,260,0,0,0
268.42,Debit Card,22,49569.87,75337.82,Same City,Desktop,51,0,0,0
591.31,Net Banking,8,39704.32,64414.92,Same City,Desktop,126,0,0,0
3297.63,Debit Card,11,34368.59,20131.21,Same City,Desktop,482,0,0,0
398.57,Credit Card,11,27314.61,91985.56,Same City,Mobile,220,0,0,0
5741.11,Net Banking,15,7024.13,83494.72,Same City,Tablet,195,0,0,0
3566.86,Debit Card,9,52931.94,15041.69,Different City,Desktop,61,0,0,0
1527.31,Debit Card,22,18139.12,6355.84,Same City,Mobile,201,0,0,0
2163.26,Credit Card,15,39283.89,84842.54,Same City,Tablet,421,0,0,0
1878.63,UPI,22,8370.61,33826.75,Different City,Mobile,201,0,1,0
480.39,Net Banking,9,18389.0,35378.92,Same City,Tablet,339,0,0,0
494.28,Net Banking,14,42042.19,96502.69,Same City,Tablet,68,0,0,0
2312.89,Credit Card,10,41327.18,10698.06,Same City,Desktop,392,0,0,0
3010.37,UPI,10,22061.68,86333.36,Same City,Mobile,166,0,0,0
4547.67,Net Banking,6,8562.62,54449.7,Same City,Tablet,148,0,0,0
627.08,UPI,23,38564.41,2458.69,Same City,Desktop,380,1,0,0
2132.24,Net Banking,23,14054.75,9696.57,Same City,Mobile,426,0,0,0
462.21,Net Banking,18,4565.87,52451.14,Same City,Mobile,170,0,0,0
816.09,UPI,22,16583.03,88840.37,Same City,Mobile,274,0,0,0
2343.77,UPI,10,50678.22,44343.91,Same City,Mobile,147,0,0,0
184.72,Credit Card,16,4125.48,67076.5,Same City,Tablet,406,0,0,0
1437.21,Debit Card,17,7127.95,39785.56,Different City,Tablet,482,0,0,0
321.31,Net Banking,18,40232.21,43558.33,Same City,Tablet,462,0,0,0
1422.09,UPI,10,18439.68,34920.96,Same City,Desktop,308,0,0,0
3942.3,Debit Card,18,24139.0,51961.17,Same City,Tablet,14,0,0,0
1582.24,Credit Card,18,10758.06,34566.73,Different City,Tablet,197,1,0,0
2000.61,Credit Card,14,12523.86,36870.72,Different City,Tablet,393,1,0,0
12925.37,UPI,1,6842.09,442396.18,Different City,Tablet,4,1,1,1
1903.55,UPI,9,12114.92,58758.59,Same City,Tablet,280,0,0,0
2066.84,Debit Card,23,12982.16,9571.46,Same City,Tablet,446,0,0,0
418.13,Debit Card,11,35282.91,72532.64,Different City,Mobile,44,0,0,0
891.93,UPI,15,34014.64,7680.3,Same City,Mobile,20,0,0,0
819.18,UPI,11,7008.89,49517.69,Same City,Mobile,93,0,0,0
828.26,Net Banking,21,15143.42,30729.0,Same City,Mobile,303,0,0,0
225.61,UPI,8,41432.75,95506.05,Same City,Tablet,406,0,0,0
1228.0,Debit Card,6,8711.12,98465.45,Same City,Tablet,89,0,0,0
2587.51,Credit Card,8,12882.9,50780.51,Same City,Desktop,450,0,0,0
229.14,Credit Card,12,25726.2,45282.48,Same City,Mobile,48,0,0,0
3191.92,Net Banking,22,49836.29,2013.78,Different City,Desktop,169,0,1,0
1306.73,Debit Card,18,33620.78,4558.52,Same City,Mobile,60,0,0,0
11241.14,Debit Card,18,2652.29,346184.67,Different Country,Tablet,5,1,1,1
15434.23,Net Banking,10,26898.94,96402.88,Same City,Mobile,253,0,0,0
8969.57,Net Banking,17,9492.81,159498.85,Different City,Tablet,3,1,1,1
1718.52,Debit Card,16,25550.77,40774.81,Same City,Tablet,33,0,0,0
10139.76,Credit Card,0,1959.8,472445.53,Different Country,Mobile,0,1,1,1
1149.33,Credit Card,22,38435.55,23222.47,Different City,Tablet,461,0,1,0
1544.92,Net Banking,15,40113.92,84478.32,Same City,Tablet,495,0,0,0
5907.2,Net Banking,8,30291.98,87342.32,Same City,Tablet,133,0,0,0
350.13,Net Banking,9,16826.95,43401.94,Same City,Mobile,300,0,0,0
889.61,Debit Card,10,34777.93,60577.92,Same City,Tablet,56,0,0,0
484.82,UPI,7,28820.76,90801.85,Same City,Desktop,381,0,0,0
2186.69,UPI,18,13444.12,96322.25,Different City,Mobile,346,0,0,0
429.87,Net Banking,8,12413.39,90843.46,Different City,Desktop,109,0,1,0
608.28,Net Banking,20,6604.7,69673.72,Same City,Mobile,160,0,0,0
153.49,Debit Card,13,47312.97,24069.27,Same City,Mobile,203,0,0,0
1813.93,UPI,15,30821.67,88900.06,Same City,Mobile,461,0,0,0
1499.95,Credit Card,9,9047.5,26817.44,Same City,Tablet,232,0,0,0
2777.79,Credit Card,15,5337.59,38628.77,Same City,Mobile,134,1,0,0
92236.72,Credit Card,4,6640.12,175800.25,Different Country,Desktop,0,1,1,1
1362.09,Debit Card,7,10707.08,27864.31,Same City,Desktop,243,0,0,0
476.73,Credit Card,16,3419.97,41860.73,Same City,Mobile,342,0,0,0
1128.61,UPI,14,1547.26,28703.81,Same City,Tablet,130,1,0,0
542.21,Net Banking,18,30097.93,26806.36,Same City,Mobile,264,0,0,0
4008.06,UPI,19,5372.96,69004.69,Different City,Mobile,207,0,0,0
416.97,Net Banking,13,12595.02,98666.26,Same City,Tablet,114,0,0,0
5592.41,Credit Card,13,53061.14,87960.15,Different City,Desktop,28,0,1,0
4869.4,Credit Card,6,7852.65,69503.52,Different City,Mobile,129,0,1,0
440.18,Debit Card,11,7043.17,64342.89,Same City,Mobile,162,0,0,0
2105.53,UPI,22,47732.46,21066.22,Same City,Desktop,37,1,0,0
1764.16,UPI,20,36397.48,13998.74,Same City,Desktop,426,0,0,0
3458.0,Debit Card,15,13725.95,52332.96,Same City,Tablet,315,0,0,0
2052.09,Credit Card,10,33666.15,54294.04,Same City,Desktop,270,0,0,0
1365.54,Debit Card,17,14920.08,81967.7,Different City,Mobile,240,0,0,0
288.45,Net Banking,20,18312.97,82355.22,Same City,Tablet,264,0,0,0
490.63,Net Banking,10,50352.8,3002.6,Same City,Tablet,242,0,0,0
513.3,Credit Card,8,49235.6,98621.07,Same City,Desktop,184,0,0,0
713.91,Net Banking,12,48749.2,19692.57,Same City,Desktop,402,0,0,0
2370.52,Credit Card,17,33793.15,33490.56,Same City,Tablet,427,0,0,0
1771.25,UPI,20,18151.32,29938.34,Same City,Mobile,295,0,0,0
1710.03,Credit Card,20,35147.48,20498.43,Different City,Desktop,333,0,0,0
377.05,Credit Card,15,48084.2,60617.46,Different City,Mobile,176,0,0,0
1509.87,UPI,17,49659.92,48354.56,Same City,Tablet,285,0,0,0
552.1,UPI,13,47706.94,61037.61,Different City,Tablet,344,0,1,0
972.26,Debit Card,17,49814.6,11072.06,Different City,Mobile,442,0,1,0
1066.87,UPI,17,22965.72,72950.82,Same City,Desktop,198,0,0,0
1482.82,Net Banking,15,22728.95,34213.26,Same City,Mobile,100,0,0,0
906.41,Debit Card,10,9129.68,59521.28,Same City,Mobile,227,0,0,0
633.51,Credit Card,11,6871.37,55864.24,Same City,Desktop,109,0,0,0
208.29,Debit Card,21,23982.59,33377.66,Same City,Desktop,237,0,0,0
941.55,Net Banking,19,2845.95,30312.84,Same City,Mobile,337,0,0,0
1906.93,Debit Card,11,11534.17,69464.1,Same City,Desktop,485,0,0,0
8451.25,Debit Card,10,51864.43,82818.59,Same City,Mobile,179,0,0,0
64.23,Net Banking,9,35995.83,44269.37,Same City,Mobile,305,0,0,0
12366.12,UPI,5,1427.86,200822.99,Different Country,Desktop,3,1,1,1
5011.45,UPI,1,180.29,60142.77,Different Country,Tablet,0,1,1,1
2864.95,UPI,10,30442.91,15314.45,Same City,Mobile,164,0,0,0
808.17,Credit Card,16,2196.18,13516.63,Same City,Tablet,173,0,0,0
19389.51,Credit Card,3,7139.58,463082.72,Different Country,Mobile,1,1,1,1
726.17,Debit Card,13,44221.69,8813.44,Different City,Tablet,43,0,0,0
187.08,Debit Card,7,13225.99,42965.68,Same City,Mobile,43,0,0,0
689.1,Credit Card,16,9515.68,85573.73,Same City,Tablet,368,0,0,0
1075.71,Net Banking,18,49254.32,51903.23,Same City,Tablet,387,0,0,0
3773.7,Credit Card,20,51001.68,64173.44,Same City,Desktop,364,0,0,0
15075.0,Net Banking,17,46533.48,68863.16,Same City,Desktop,319,1,0,0
1175.38,Debit Card,23,5047.0,95142.32,Different City,Mobile,35,0,0,0
992.12,Credit Card,13,14151.23,24697.88,Same City,Tablet,115,0,0,0
2489.73,UPI,0,1534.13,189610.08,Different City,Desktop,1,1,1,1
501.7,UPI,18,4004.21,18712.43,Same City,Desktop,36,0,0,0
571.68,UPI,22,44173.68,21921.4,Same City,Tablet,156,1,0,0
559.2,UPI,20,31789.78,45176.77,Same City,Tablet,193,0,0,0
1425.9,Net Banking,9,23173.39,90994.31,Same City,Mobile,120,0,0,0
1203.33,UPI,23,18427.38,72917.35,Same City,Tablet,47,0,0,0
876.0,UPI,13,10029.77,52516.34,Same City,Tablet,311,0,0,0
344.77,Debit Card,9,30202.46,27421.29,Same City,Tablet,218,0,0,0
519.79,Credit Card,21,12065.14,46910.72,Different City,Desktop,17,0,1,0
744.19,Credit Card,6,43864.36,80951.61,Different City,Mobile,218,0,1,0
1112.4,Credit Card,13,12232.95,3893.0,Same City,Desktop,57,0,0,0
913.1,Credit Card,23,18475.0,78242.58,Same City,Desktop,55,0,0,0
943.83,Net Banking,18,28213.84,575.87,Same City,Mobile,115,0,0,0
490.94,Debit Card,8,21958.1,71759.78,Same City,Desktop,52,0,0,0
1514.32,UPI,11,38841.96,58336.88,Same City,Tablet,263,0,0,0
571.58,Credit Card,21,36903.54,97585.21,Same City,Desktop,258,1,0,0
1962.6,Net Banking,6,20443.13,43234.62,Different City,Mobile,344,0,1,0
1317.33,Debit Card,9,50113.43,80153.71,Same City,Tablet,165,0,0,0
2372.73,Debit Card,15,12989.81,23672.05,Same City,Desktop,295,0,0,0
1514.86,Net Banking,8,45505.99,87057.84,Same City,Desktop,334,0,0,0
574.46,Credit Card,14,6650.59,89052.73,Same City,Tablet,225,0,0,0
3725.97,UPI,9,9808.54,73492.58,Different City,Tablet,445,0,0,0
1809.55,Net Banking,9,35556.8,97995.54,Same City,Mobile,221,1,0,0
1725.91,Debit Card,17,50286.34,56218.88,Different City,Tablet,23,0,1,0
90.07,Debit Card,10,1469.61,34124.78,Same City,Desktop,315,0,0,0
809.38,Debit Card,21,42960.7,31334.79,Same City,Tablet,449,0,0,0
1427.32,Debit Card,13,25328.79,38920.86,Same City,Mobile,309,0,0,0
897.53,UPI,19,48287.07,21877.17,Same City,Mobile,201,0,0,0
3566.35,Debit Card,6,31206.5,56093.8,Different City,Desktop,471,0,1,0
36604.15,Debit Card,4,1268.02,434631.89,Different Country,Mobile,5,1,1,1
173.83,Credit Card,16,40691.77,23828.97,Same City,Tablet,332,0,0,0
133.53,UPI,19,33688.2,64181.95,Same City,Mobile,147,0,0,0
117.86,Debit Card,19,41198.71,24465.51,Different City,Mobile,37,0,0,0
4690.92,Credit Card,7,16705.9,11047.41,Same City,Mobile,278,0,0,0
622.92,Net Banking,22,20998.9,92658.54,Same City,Tablet,35,0,0,0
1475.24,Debit Card,6,30156.48,81949.57,Same City,Desktop,488,0,0,0
701.74,Net Banking,22,15819.82,70817.21,Same City,Mobile,479,0,0,0
907.67,Credit Card,16,39947.91,47633.57,Same City,Mobile,88,1,0,0
1491.3,Credit Card,7,43224.11,57735.34,Different City,Tablet,227,0,0,0
307.95,UPI,19,13820.95,19864.46,Same City,Tablet,413,0,0,0
437.62,Credit Card,6,2638.07,1787.39,Same City,Desktop,87,0,0,0
218.08,Debit Card,14,6011.46,15124.68,Different City,Desktop,208,0,1,0
981.6,Credit Card,17,49935.29,42073.66,Same City,Mobile,193,0,0,0
