transaction_id,amount,transaction_type,transaction_hour,day_of_week,sender_balance,receiver_balance,location,device_type,previous_transaction_count,new_device,unusual_location,transactions_last_hour,amount_to_balance_ratio,is_fraud,log_amount,balance_diff,is_night,is_weekend
TX12574,584.21,Wallet,9,3,96528.14,35811.57,Mumbai,Laptop,15,0,0,1,0.0061,0,6.371970757174951,60716.57,0,0
TX13398,1799.5,Bank Transfer,10,3,78578.46,18172.72,Chennai,Laptop,41,0,0,3,0.0229,0,7.49581968308893,60405.740000000005,0,0
TX13975,1511.09,Card,9,4,98955.69,956.93,Bengaluru,Desktop,65,0,0,4,0.0153,0,7.32124807877753,97998.76000000001,0,0
TX13770,1348.99,Wallet,14,4,21845.91,39524.7,Bengaluru,Tablet,24,0,0,3,0.0618,0,7.207852463997633,-17678.789999999997,0,0
TX10166,1837.76,Card,20,0,72393.7,10726.91,Pune,Tablet,64,0,0,3,0.0254,0,7.516846710378085,61666.78999999999,0,0
TX11751,1356.27,E-commerce,19,5,46918.16,47291.18,Hyderabad,Desktop,48,0,0,1,0.0289,0,7.213230608355754,-373.0199999999968,0,1
TX11479,2097.79,Bank Transfer,13,1,57028.8,4463.58,Bengaluru,Laptop,179,0,0,2,0.0368,0,7.6491162671738,52565.22,0,0
TX11024,1110.42,UPI,15,4,20308.5,3940.89,Lucknow,Mobile,104,0,0,3,0.0547,0,7.013393756005123,16367.61,0,0
TX11788,457.73,UPI,14,4,10266.89,931.91,Lucknow,Laptop,200,0,0,1,0.0446,0,6.12846180168817,9334.98,0,0
TX12264,156.3,Wallet,16,1,59242.92,4552.19,Lucknow,Laptop,18,0,0,3,0.0026,0,5.058154810064233,54690.729999999996,0,0
TX12473,960.96,UPI,17,2,81197.43,19941.99,Delhi,Mobile,113,0,0,2,0.0118,0,6.868972869759652,61255.43999999999,0,0
TX11822,2347.36,Bank Transfer,10,3,17434.89,8067.35,Delhi,Mobile,9,0,0,4,0.1346,0,7.761472491171524,9367.539999999999,0,0
TX11220,1003.72,Card,20,3,35080.42,43547.35,Jaipur,Laptop,164,0,0,4,0.0286,0,6.912464174709871,-8466.93,0,0
TX11666,3667.64,E-commerce,13,1,25159.14,42096.94,Hyderabad,Mobile,187,0,0,3,0.1458,0,8.207576300162684,-16937.800000000003,0,0
TX12960,576.81,Card,18,1,52761.96,28178.17,Pune,Mobile,155,0,0,3,0.0109,0,6.3592450949090225,24583.79,0,0
TX10152,381.39,Bank Transfer,10,4,93687.87,43316.59,Delhi,Mobile,56,0,0,2,0.0041,0,5.946441030207698,50371.28,0,0
TX12534,2571.64,UPI,11,0,28127.2,49053.37,Chennai,Laptop,22,0,0,2,0.0914,0,7.852687887996101,-20926.170000000002,0,0
TXF20188,48802.45,E-commerce,18,1,205423.8,273.7,Ahmedabad,Laptop,2,0,1,1,0.2376,1,10.795556286063654,205150.09999999998,0,0
TX11978,593.78,UPI,12,4,94030.06,38340.93,Kolkata,Desktop,117,0,0,4,0.0063,0,6.388191589272861,55689.13,0,0
TX11469,540.13,UPI,19,1,91528.37,9587.43,Delhi,Laptop,133,0,0,1,0.0059,0,6.293659545728696,81940.94,0,0
TX12807,3805.33,E-commerce,10,6,45020.4,27254.59,Delhi,Laptop,84,0,0,1,0.0845,0,8.244420749299728,17765.81,0,1
TX12512,594.17,Wallet,20,4,25073.3,46812.67,Mumbai,Laptop,104,0,0,2,0.0237,0,6.38884707902279,-21739.37,0,0
TX12943,349.63,Wallet,8,5,17858.65,2290.84,Mumbai,Desktop,161,0,0,3,0.0196,0,5.859731536424839,15567.810000000001,0,1
TX12980,923.68,UPI,11,2,22824.66,13665.85,Delhi,Desktop,15,0,0,1,0.0405,0,6.829447731713376,9158.81,0,0
TXF20322,1692.18,Wallet,9,0,65509.71,2363.32,Mumbai,Laptop,22,0,1,20,0.0258,1,7.4343636966233095,63146.39,0,0
TX13017,1070.4,Bank Transfer,15,2,78298.44,33097.14,Kolkata,Desktop,160,0,0,1,0.0137,0,6.97672148344686,45201.3,0,0
TX11566,3939.58,UPI,12,6,32817.56,31575.44,Pune,Mobile,163,0,0,4,0.12,0,8.279083199579755,1242.119999999999,0,1
TX10031,724.43,Wallet,10,2,30054.7,8144.94,Delhi,Laptop,118,0,0,1,0.0241,0,6.586764582486615,21909.760000000002,0,0
TX10937,1362.66,UPI,20,4,17268.11,47242.34,Bengaluru,Mobile,147,0,0,1,0.0789,0,7.2179275404690895,-29974.229999999996,0,0
TX11215,1064.16,UPI,8,5,98457.3,27255.51,Mumbai,Mobile,34,0,0,2,0.0108,0,6.970880301601201,71201.79000000001,0,1
TX11937,1725.75,Bank Transfer,9,5,5963.59,35887.35,Chennai,Mobile,98,0,0,4,0.2894,0,7.453996307969082,-29923.76,0,1
TX11129,4812.09,Wallet,11,4,11895.53,1055.86,Bengaluru,Mobile,122,0,0,3,0.4045,0,8.47909456848419,10839.67,0,0
TX10309,2546.62,Bank Transfer,18,3,97001.14,23763.29,Hyderabad,Desktop,80,0,0,3,0.0263,0,7.842914868992381,73237.85,0,0
TXF20401,122791.34,Wallet,2,2,251000.85,4793.92,Kolkata,Laptop,24,1,1,8,0.4892,1,11.718249914899438,246206.93,1,0
TX12168,642.58,Bank Transfer,14,1,51259.91,9212.99,Delhi,Laptop,13,0,0,3,0.0125,0,6.467046339433395,42046.920000000006,0,0
TX13113,5780.36,E-commerce,12,1,98280.33,19939.83,Bengaluru,Desktop,21,0,0,4,0.0588,0,8.66239422810675,78340.5,0,0
TX10495,1785.24,E-commerce,14,5,42017.17,7705.56,Kolkata,Mobile,97,0,0,1,0.0425,0,7.487868130907903,34311.61,0,1
TX10205,2006.83,UPI,18,1,94979.74,27882.47,Pune,Desktop,123,0,0,1,0.0211,0,7.604809815873064,67097.27,0,0
TX12673,1346.68,Wallet,10,2,33015.13,37707.94,Bengaluru,Laptop,182,0,0,4,0.0408,0,7.206139874567054,-4692.810000000005,0,0
TX13357,592.09,UPI,16,2,32440.16,26231.25,Delhi,Mobile,182,0,0,1,0.0183,0,6.385346158139397,6208.91,0,0
TX13830,849.01,E-commerce,18,0,47923.37,49319.15,Mumbai,Mobile,107,0,0,2,0.0177,0,6.745248114121041,-1395.7799999999988,0,0
TX10305,2603.53,Wallet,17,5,27945.5,24522.31,Chennai,Desktop,27,0,0,4,0.0932,0,7.865007515644537,3423.1899999999987,0,1
TX13793,1472.62,Card,14,0,61684.95,7897.44,Delhi,Laptop,153,0,0,2,0.0239,0,7.295477237613067,53787.509999999995,0,0
TX12201,640.85,Card,17,4,99813.62,38544.85,Chennai,Desktop,53,0,0,3,0.0064,0,6.464354631530935,61268.77,0,0
TX11061,2171.52,Card,12,6,98283.07,26843.16,Mumbai,Desktop,158,0,0,3,0.0221,0,7.683643063081062,71439.91,0,1
TX10843,5835.01,Wallet,20,1,59036.15,12170.48,Pune,Mobile,183,0,0,4,0.0988,0,8.671802623143607,46865.67,0,0
TX13872,3452.66,Card,14,5,30442.37,30204.25,Pune,Desktop,136,0,0,1,0.1134,0,8.147189817266172,238.11999999999898,0,1
TX12251,634.23,Bank Transfer,19,2,66230.69,26727.48,Mumbai,Desktop,166,0,0,3,0.0096,0,6.453987138036805,39503.21000000001,0,0
TX10211,416.21,E-commerce,12,5,34408.34,6807.29,Kolkata,Mobile,154,0,0,2,0.0121,0,6.033589692158629,27601.049999999996,0,1
TX13997,5700.67,Bank Transfer,13,6,46372.1,43132.78,Bengaluru,Mobile,163,0,0,1,0.1229,0,8.648514393367803,3239.3199999999997,0,1
TX10679,2778.04,E-commerce,11,4,62876.4,5835.16,Delhi,Laptop,179,0,0,2,0.0442,0,7.929860823305702,57041.240000000005,0,0
TX10565,651.26,E-commerce,17,3,51483.6,42051.08,Hyderabad,Mobile,102,0,0,3,0.0126,0,6.480443255443964,9432.519999999997,0,0
TX13290,416.93,Bank Transfer,8,2,78144.04,24371.81,Pune,Laptop,154,0,0,2,0.0053,0,6.035313954386243,53772.229999999996,0,0
TX14354,1016.97,Card,11,4,52239.77,8855.2,Delhi,Mobile,152,0,0,4,0.0195,0,6.925565727128099,43384.56999999999,0,0
TX10680,2392.65,Card,19,4,90351.05,28631.44,Hyderabad,Laptop,57,0,0,2,0.0265,0,7.780574676599419,61719.61,0,0
TX10180,1006.64,Bank Transfer,16,3,22036.84,18277.07,Hyderabad,Mobile,175,0,0,4,0.0457,0,6.915366241983472,3759.7700000000004,0,0
TX14279,605.39,E-commerce,8,6,86876.15,21274.47,Bengaluru,Mobile,120,0,0,3,0.007,0,6.407523343427016,65601.68,0,1
TX12495,571.8,Card,8,2,13701.94,46687.41,Hyderabad,Desktop,189,0,0,3,0.0417,0,6.350536615646436,-32985.47,0,0
TX12316,289.05,E-commerce,11,0,19880.43,3154.71,Delhi,Laptop,100,0,0,3,0.0145,0,5.670053321912073,16725.72,0,0
TX14273,353.03,Card,11,3,79429.37,9843.82,Delhi,Tablet,196,0,0,4,0.0044,0,5.869381655305767,69585.54999999999,0,0
TX10278,1064.11,Bank Transfer,9,0,90572.06,40012.78,Chennai,Mobile,98,0,0,2,0.0117,0,6.97083335919483,50559.28,0,0
TX13683,1366.49,E-commerce,10,3,85884.85,22719.66,Kolkata,Desktop,81,0,0,1,0.0159,0,7.2207322216551395,63165.19,0,0
TXF20262,12507.9,Bank Transfer,20,1,21559.48,3159.91,Chennai,Mobile,24,0,0,29,0.5802,1,9.434195669938642,18399.57,0,0
TX10432,2282.58,Wallet,19,6,48029.2,25828.24,Bengaluru,Mobile,168,0,0,2,0.0475,0,7.733499665950508,22200.959999999995,0,1
TX10289,394.0,E-commerce,10,2,17439.2,36927.88,Delhi,Mobile,189,0,0,3,0.0226,0,5.978885764901122,-19488.679999999997,0,0
TX11027,2501.05,UPI,18,3,71890.76,13276.69,Kolkata,Desktop,78,0,0,3,0.0348,0,7.824865674839969,58614.06999999999,0,0
TX10535,301.61,UPI,13,4,89564.04,47771.2,Delhi,Mobile,83,0,0,4,0.0034,0,5.7124448477348535,41792.84,0,0
TX13631,1404.22,Bank Transfer,10,0,64464.37,31520.67,Delhi,Desktop,58,0,0,3,0.0218,0,7.247949153139802,32943.700000000004,0,0
TX10188,1739.31,Card,8,0,53151.22,26652.46,Chennai,Mobile,25,0,0,3,0.0327,0,7.461818537259343,26498.760000000002,0,0
TX12174,599.99,UPI,15,5,36593.95,29664.9,Bengaluru,Desktop,172,0,0,2,0.0164,0,6.398578295461671,6929.049999999996,0,1
TX13915,708.39,Bank Transfer,10,0,42366.04,47625.79,Bengaluru,Mobile,7,0,0,1,0.0167,0,6.564405445820657,-5259.75,0,0
TX11862,359.11,UPI,17,3,25084.08,22942.45,Pune,Mobile,122,0,0,1,0.0143,0,5.88640954033312,2141.630000000001,0,0
TX10270,1762.49,Bank Transfer,15,2,3556.18,4366.88,Bengaluru,Mobile,17,0,0,3,0.4956,0,7.475050079118493,-810.7000000000003,0,0
TX11728,2751.05,UPI,12,6,4992.12,2545.33,Delhi,Mobile,76,0,0,4,0.5511,0,7.920101367492839,2446.79,0,1
TX14075,514.27,Wallet,11,6,42472.94,37218.88,Hyderabad,Mobile,187,0,0,1,0.0121,0,6.2446910351259275,5254.060000000005,0,1
TX12157,288.03,Wallet,17,1,78793.23,19800.88,Hyderabad,Laptop,62,0,0,4,0.0037,0,5.666530488953312,58992.34999999999,0,0
TX13931,553.52,E-commerce,15,3,88299.9,26422.97,Kolkata,Mobile,56,0,0,2,0.0063,0,6.318102874670175,61876.92999999999,0,0
TX10111,666.37,UPI,10,2,85231.46,1261.27,Mumbai,Mobile,181,0,0,4,0.0078,0,6.503344614752577,83970.19,0,0
TX12384,1000.67,E-commerce,13,4,62578.34,4477.11,Mumbai,Desktop,128,0,0,1,0.016,0,6.909423886082683,58101.229999999996,0,0
TX10220,1503.52,Bank Transfer,16,6,68190.64,26200.96,Jaipur,Tablet,54,0,0,3,0.022,0,7.316229189434718,41989.68,0,1
TX10627,896.16,Bank Transfer,13,2,25156.38,22616.84,Kolkata,Desktop,96,0,0,3,0.0356,0,6.799234218504625,2539.540000000001,0,0
TX11181,212.73,UPI,14,2,81772.49,30630.37,Chennai,Desktop,24,0,0,1,0.0026,0,5.364713536187719,51142.12000000001,0,0
TX13381,1864.74,E-commerce,12,2,39018.0,35680.11,Mumbai,Laptop,64,0,0,3,0.0478,0,7.531413036222244,3337.8899999999994,0,0
TX12422,749.01,Bank Transfer,13,5,32750.95,20067.75,Mumbai,Mobile,84,0,0,1,0.0229,0,6.620086539774801,12683.2,0,1
TX10790,1501.07,Wallet,11,5,29006.3,24885.1,Chennai,Mobile,74,0,0,4,0.0517,0,7.31459943576542,4121.200000000001,0,1
TX14275,2422.25,E-commerce,12,0,14187.7,42151.68,Kolkata,Desktop,184,0,0,4,0.1707,0,7.792864893372717,-27963.98,0,0
TX10461,876.08,Wallet,10,3,29720.93,15433.77,Kolkata,Desktop,145,0,0,2,0.0295,0,6.7765982082803005,14287.16,0,0
TX14402,1199.41,UPI,11,1,81907.54,21946.2,Mumbai,Desktop,79,0,0,2,0.0146,0,7.0904184440879945,59961.34,0,0
TX10551,1711.26,UPI,8,1,6385.41,48427.59,Bengaluru,Mobile,145,0,0,3,0.268,0,7.445569414329612,-42042.17999999999,0,0
TX13129,947.1,Wallet,10,4,3294.89,44443.27,Bengaluru,Desktop,19,0,0,2,0.2874,0,6.854459981923913,-41148.38,0,0
TX11444,2178.54,Card,8,5,53709.58,16110.64,Chennai,Mobile,42,0,0,4,0.0406,0,7.6868691243432545,37598.94,0,1
TX10198,358.22,UPI,20,3,10985.58,7727.67,Bengaluru,Mobile,135,0,0,2,0.0326,0,5.883935014165316,3257.91,0,0
TX12589,1060.85,Wallet,17,4,28431.67,10421.17,Delhi,Mobile,77,0,0,1,0.0373,0,6.967767948888308,18010.5,0,0
TX10402,1666.15,E-commerce,19,1,67707.57,24959.97,Delhi,Mobile,193,0,0,2,0.0246,0,7.418870860706256,42747.600000000006,0,0
TX13959,569.4,Wallet,14,6,2895.09,37808.52,Mumbai,Desktop,17,0,0,3,0.1967,0,6.346337869100086,-34913.42999999999,0,1
TX14189,4291.06,Bank Transfer,15,2,60495.25,12421.13,Mumbai,Desktop,181,0,0,3,0.0709,0,8.364522083149614,48074.12,0,0
TXF20263,2385.45,Wallet,10,4,51593.27,1855.6,Pune,Mobile,18,1,0,20,0.0462,1,7.77756218504273,49737.67,0,0
TX12095,192.03,Wallet,11,4,23254.51,46581.37,Mumbai,Mobile,45,0,0,3,0.0083,0,5.262845617239784,-23326.860000000004,0,0
TX12900,782.83,Bank Transfer,14,5,39112.23,43576.47,Pune,Desktop,77,0,0,4,0.02,0,6.66419216010323,-4464.239999999998,0,1
TX14462,749.65,Wallet,18,6,10106.75,13659.75,Hyderabad,Laptop,190,0,0,4,0.0742,0,6.620939497858314,-3553.0,0,1
TX10650,2148.44,UPI,14,6,12661.87,12069.72,Mumbai,Desktop,134,0,0,4,0.1697,0,7.6729626220785,592.1500000000015,0,1
TX10708,987.32,Card,19,3,9465.23,17803.09,Pune,Desktop,196,0,0,4,0.1043,0,6.896006531947589,-8337.86,0,0
TX11480,398.78,E-commerce,13,3,4860.02,13772.01,Jaipur,Mobile,179,0,0,4,0.0821,0,5.990914395802501,-8911.99,0,0
TX14414,1089.32,Wallet,10,0,55742.58,47829.26,Pune,Tablet,77,0,0,3,0.0195,0,6.994226510119257,7913.32,0,0
TX13065,291.73,UPI,14,3,87396.58,27955.76,Hyderabad,Mobile,101,0,0,2,0.0033,0,5.679250682466869,59440.82000000001,0,0
TX12395,1347.6,UPI,13,2,74197.15,135.77,Chennai,Tablet,139,0,0,2,0.0182,0,7.206822296300482,74061.37999999999,0,0
TX11769,2146.25,UPI,18,3,5444.34,18828.54,Mumbai,Tablet,133,0,0,2,0.3942,0,7.671943232646334,-13384.2,0,0
TX10314,944.36,E-commerce,13,0,55123.74,39557.09,Bengaluru,Desktop,188,0,0,4,0.0171,0,6.85156580733076,15566.650000000001,0,0
TX13761,1386.62,Card,8,2,50747.88,29998.86,Lucknow,Tablet,197,0,0,1,0.0273,0,7.235345328367336,20749.019999999997,0,0
TXF20409,147961.97,UPI,4,2,88229.33,2576.28,Pune,Mobile,12,1,1,8,1.677,1,11.904717318737632,85653.05,1,0
TX10113,2163.93,Bank Transfer,11,0,65243.74,43885.85,Chennai,Desktop,174,0,0,2,0.0332,0,7.680143307350371,21357.89,0,0
TX10960,911.7,Card,15,4,64121.3,12494.34,Pune,Mobile,11,0,0,4,0.0142,0,6.816407239522832,51626.96000000001,0,0
TX12910,677.16,E-commerce,12,0,35850.72,9041.07,Pune,Desktop,150,0,0,3,0.0189,0,6.51938324830015,26809.65,0,0
TX13405,3846.1,Bank Transfer,14,3,41267.04,31747.98,Kolkata,Laptop,144,0,0,2,0.0932,0,8.255074896695708,9519.060000000001,0,0
TX11623,729.7,Wallet,12,6,5146.21,1190.15,Hyderabad,Mobile,194,0,0,2,0.1418,0,6.594002978797172,3956.06,0,1
TX13322,1017.27,UPI,13,1,87945.77,14649.68,Pune,Mobile,174,0,0,4,0.0116,0,6.92586038787749,73296.09,0,0
TXF20499,170518.99,E-commerce,1,6,177361.97,4778.28,Pune,Mobile,30,1,1,19,0.9614,1,12.046607812234997,172583.69,1,1
TX11818,3557.55,Bank Transfer,8,1,72187.7,10682.85,Hyderabad,Desktop,25,0,0,4,0.0493,0,8.177108437504742,61504.85,0,0
TX13194,463.04,UPI,10,3,79937.92,39281.62,Jaipur,Desktop,118,0,0,4,0.0058,0,6.139970755407206,40656.299999999996,0,0
TX13007,1662.2,UPI,17,6,43428.41,46524.52,Bengaluru,Mobile,200,0,0,1,0.0383,0,7.4164987365438035,-3096.1099999999933,0,1
TX13414,2995.77,E-commerce,14,6,28589.19,16305.06,Bengaluru,Desktop,161,0,0,2,0.1048,0,8.00529032096166,12284.13,0,1
TXF20028,142291.01,Bank Transfer,16,5,178725.67,2260.04,Bengaluru,Mobile,24,1,0,1,0.7961,1,11.865636633520504,176465.63,0,1
TX11897,3974.35,UPI,15,5,13471.04,47398.04,Kolkata,Mobile,136,0,0,3,0.295,0,8.287868073526695,-33927.0,0,1
TX11918,1754.27,UPI,19,5,8784.07,27515.65,Mumbai,Tablet,194,0,0,3,0.1997,0,7.4703779702207065,-18731.58,0,1
TX11270,526.88,UPI,11,4,26347.77,743.58,Delhi,Laptop,175,0,0,2,0.02,0,6.268868985148629,25604.19,0,0
TX14176,3882.64,Card,20,3,51270.69,43829.97,Ahmedabad,Desktop,23,0,0,3,0.0757,0,8.264528137164856,7440.720000000001,0,0
TXF20462,129038.47,Wallet,1,1,254022.52,2619.56,Bengaluru,Laptop,13,1,1,20,0.508,1,11.76787360553709,251402.96,1,0
TXF20383,79411.75,Wallet,2,5,39705.88,1693.72,Chennai,Desktop,11,1,1,11,2.0,1,11.282414213688833,38012.159999999996,1,1
TX14094,459.02,Bank Transfer,15,3,5521.3,461.9,Bengaluru,Mobile,191,0,0,3,0.0831,0,6.131269966798858,5059.400000000001,0,0
TX13159,965.07,UPI,8,0,53441.21,460.28,Pune,Mobile,79,0,0,4,0.0181,0,6.873236295355262,52980.93,0,0
TX11813,1128.28,UPI,8,1,30025.98,29331.84,Delhi,Mobile,194,0,0,4,0.0376,0,7.029335540486906,694.1399999999994,0,0
TX12426,1663.38,Bank Transfer,11,0,59576.91,11135.27,Delhi,Mobile,28,0,0,3,0.0279,0,7.417207960694364,48441.64,0,0
TX13950,1096.1,Card,15,3,40158.95,30692.31,Bengaluru,Tablet,41,0,0,1,0.0273,0,7.000425613823445,9466.639999999996,0,0
TX14428,592.0,E-commerce,12,3,77316.96,22320.21,Bengaluru,Mobile,10,0,0,2,0.0077,0,6.385194398997726,54996.75000000001,0,0
TX12142,914.44,Wallet,14,4,93800.96,29028.88,Mumbai,Desktop,124,0,0,4,0.0097,0,6.819404824009459,64772.08,0,0
TX11626,1505.14,E-commerce,10,6,45072.71,26823.57,Bengaluru,Tablet,151,0,0,4,0.0334,0,7.317305365526572,18249.14,0,1
TX10789,503.29,Card,18,3,55977.14,26056.48,Kolkata,Desktop,40,0,0,2,0.009,0,6.223151499419486,29920.66,0,0
TX13786,1285.08,Bank Transfer,9,4,8145.43,35762.9,Kolkata,Laptop,40,0,0,1,0.1578,0,7.1593541112608365,-27617.47,0,0
TX11864,3435.25,Bank Transfer,18,0,37639.18,28230.48,Bengaluru,Mobile,141,0,0,1,0.0913,0,8.142136039479455,9408.7,0,0
TX12865,238.09,Wallet,19,6,84659.16,38110.96,Chennai,Mobile,189,0,0,3,0.0028,0,5.476840050084842,46548.200000000004,0,1
TX10871,1898.95,E-commerce,18,6,45842.06,29046.43,Delhi,Mobile,92,0,0,1,0.0414,0,7.549582849018791,16795.629999999997,0,1
TX13271,1181.27,UPI,13,5,3072.45,38613.09,Kolkata,Laptop,7,0,0,2,0.3845,0,7.075191598276645,-35540.64,0,1
TX13833,4316.37,UPI,20,1,6075.82,160.06,Mumbai,Desktop,57,0,0,2,0.7104,0,8.370401699550147,5915.759999999999,0,0
TX10073,1034.57,Wallet,11,5,30832.23,19316.38,Mumbai,Mobile,74,0,0,3,0.0336,0,6.942707278743992,11515.849999999999,0,1
TX11752,424.28,UPI,11,3,19660.38,15256.38,Ahmedabad,Desktop,41,0,0,2,0.0216,0,6.052747775524881,4404.000000000002,0,0
TX11421,400.9,Card,12,0,95003.0,15714.69,Delhi,Tablet,169,0,0,2,0.0042,0,5.9962033014551555,79288.31,0,0
TX14221,1668.48,UPI,20,5,41564.62,13645.89,Chennai,Desktop,24,0,0,3,0.0401,0,7.420267479677332,27918.730000000003,0,1
TXF20193,19533.8,E-commerce,16,4,111404.3,2492.93,Chennai,Desktop,11,0,1,3,0.1753,1,9.879952769402465,108911.37000000001,0,0
TX14369,2052.42,Wallet,19,1,24168.45,3350.35,Mumbai,Desktop,198,0,0,3,0.0849,0,7.627261974760939,20818.100000000002,0,0
TXF20075,162607.6,E-commerce,10,1,139542.99,963.76,Mumbai,Tablet,4,1,0,4,1.1653,1,11.999101365226098,138579.22999999998,0,0
TX13809,2661.79,E-commerce,15,0,4695.6,40861.34,Bengaluru,Laptop,135,0,0,2,0.5669,0,7.887129724274101,-36165.74,0,0
TX12244,1194.84,Card,20,1,45747.06,47450.92,Bengaluru,Desktop,199,0,0,2,0.0261,0,7.086604146297119,-1703.8600000000006,0,0
TX13047,821.08,E-commerce,9,0,28965.45,43508.31,Mumbai,Desktop,105,0,0,2,0.0283,0,6.711837713921518,-14542.859999999997,0,0
TX12445,1985.17,Card,11,5,62016.62,1645.43,Kolkata,Tablet,62,0,0,3,0.032,0,7.5939634401360765,60371.19,0,1
TX10494,2625.56,E-commerce,16,4,95379.75,11808.64,Delhi,Mobile,65,0,0,1,0.0275,0,7.873430284222186,83571.11,0,0
TX13130,2350.87,E-commerce,8,1,22896.29,11786.3,Delhi,Tablet,105,0,0,4,0.1027,0,7.762966035382115,11109.990000000002,0,0
TX14321,3219.18,Bank Transfer,17,3,72429.17,5786.7,Mumbai,Mobile,35,0,0,2,0.0444,0,8.07719253759719,66642.47,0,0
TX14397,502.92,UPI,10,2,9702.47,31574.67,Mumbai,Desktop,40,0,0,3,0.0518,0,6.2224175253136735,-21872.199999999997,0,0
TX11164,238.35,E-commerce,9,0,5748.13,2732.99,Mumbai,Mobile,70,0,0,1,0.0415,0,5.477926915838518,3015.1400000000003,0,0
TX13734,2470.84,UPI,20,4,34362.02,39645.83,Ahmedabad,Mobile,125,0,0,4,0.0719,0,7.81271809156374,-5283.810000000005,0,0
TX11730,434.55,UPI,20,4,60271.03,13783.22,Bengaluru,Desktop,11,0,0,4,0.0072,0,6.076609600264901,46487.81,0,0
TXF20312,10007.52,Card,20,4,83273.12,2724.37,Ahmedabad,Laptop,2,1,0,13,0.1202,1,9.211192009230208,80548.75,0,0
TX12402,1229.97,Bank Transfer,19,6,36995.16,19119.23,Hyderabad,Tablet,115,0,0,2,0.0332,0,7.115557755456946,17875.930000000004,0,1
TX13403,761.94,Card,13,2,93619.51,26487.38,Hyderabad,Mobile,133,0,0,1,0.0081,0,6.637179391233039,67132.12999999999,0,0
TX10618,1262.88,E-commerce,19,3,55844.93,4178.09,Delhi,Desktop,81,0,0,3,0.0226,0,7.141941633491167,51666.84,0,0
TX11697,1222.03,UPI,15,2,17975.8,5305.22,Delhi,Mobile,151,0,0,4,0.068,0,7.109086665230965,12670.579999999998,0,0
TX13593,1879.53,UPI,12,3,47089.99,35458.1,Delhi,Laptop,142,0,0,2,0.0399,0,7.539308930987075,11631.89,0,0
TX11957,572.34,E-commerce,12,1,99641.29,13966.77,Delhi,Desktop,69,0,0,3,0.0057,0,6.351478908978763,85674.51999999999,0,0
TX11221,535.22,UPI,19,5,9345.95,10635.18,Mumbai,Laptop,53,0,0,2,0.0573,0,6.284544524621356,-1289.2299999999996,0,1
TX12073,2031.73,Wallet,17,4,65824.24,8320.07,Pune,Mobile,175,0,0,1,0.0309,0,7.617134996151339,57504.170000000006,0,0
TX13410,1888.31,Bank Transfer,19,3,4399.95,33570.93,Mumbai,Desktop,52,0,0,2,0.4292,0,7.543966962030913,-29170.98,0,0
TX10869,511.24,E-commerce,19,6,4595.11,8843.57,Lucknow,Laptop,76,0,0,4,0.1113,0,6.238793265210547,-4248.46,0,1
TX12718,3820.76,E-commerce,12,3,68904.28,17576.81,Delhi,Tablet,89,0,0,1,0.0555,0,8.248466328480061,51327.47,0,0
TX11042,486.22,E-commerce,17,1,3217.6,18085.3,Ahmedabad,Desktop,153,0,0,3,0.1511,0,6.188715766456242,-14867.699999999999,0,0
TX11361,715.6,Bank Transfer,11,0,43006.69,28960.15,Kolkata,Mobile,39,0,0,2,0.0166,0,6.574517804870854,14046.54,0,0
TX10356,1338.77,Wallet,10,3,97656.47,17159.42,Ahmedabad,Mobile,149,0,0,2,0.0137,0,7.200253236421775,80497.05,0,0
TX11162,1347.76,E-commerce,20,4,31335.34,46921.95,Delhi,Desktop,130,0,0,1,0.043,0,7.206940930817334,-15586.609999999997,0,0
TX12765,990.37,E-commerce,8,3,5358.3,32981.25,Mumbai,Mobile,26,0,0,1,0.1848,0,6.899087824890576,-27622.95,0,0
TX13252,1728.34,Bank Transfer,9,3,55615.53,37618.62,Bengaluru,Mobile,122,0,0,2,0.0311,0,7.45549511181091,17996.909999999996,0,0
TX11438,2465.4,Card,11,0,53264.72,25437.12,Bengaluru,Mobile,172,0,0,3,0.0463,0,7.810514876571941,27827.600000000002,0,0
TX13603,1518.79,Card,10,1,27588.89,2704.03,Hyderabad,Mobile,135,0,0,4,0.0551,0,7.326327446400904,24884.86,0,0
TXF20440,120545.71,E-commerce,4,2,60272.86,2121.88,Pune,Laptop,1,1,1,13,2.0,1,11.699792591656639,58150.98,1,0
TXF20093,27381.4,Bank Transfer,4,1,73764.65,1129.89,Delhi,Laptop,6,1,0,3,0.3712,1,10.217655750223736,72634.76,1,0
TX13639,1243.54,UPI,8,5,35271.54,14861.09,Hyderabad,Desktop,67,0,0,1,0.0353,0,7.12652126271338,20410.45,0,1
TX11253,1062.93,Card,14,3,2924.33,4171.78,Bengaluru,Laptop,130,0,0,4,0.3635,0,6.969724878263683,-1247.4499999999998,0,0
TX13365,4151.35,Wallet,14,2,34489.98,10770.56,Ahmedabad,Desktop,25,0,0,1,0.1204,0,8.331429718017425,23719.420000000006,0,0
TX10332,666.13,Card,16,0,78734.79,17571.25,Bengaluru,Mobile,89,0,0,1,0.0085,0,6.502984929473315,61163.53999999999,0,0
TX13694,2400.44,Bank Transfer,8,5,21741.38,27438.75,Hyderabad,Laptop,14,0,0,2,0.1104,0,7.783823836408005,-5697.369999999999,0,1
